615,幾
616,庁
617,広
618,床
619,序
620,底
621,店
622,府
623,度
624,座
625,庫
626,庭
627,庶
628,康
629,庸
630,廃
631,廉
632,廊
633,延
634,廷
635,建
636,弁
637,弄
638,弊
639,式
640,弐
641,弓
642,弔
643,引
644,弟
645,弥
646,弦
647,弧
648,弱
649,張
650,強
651,弾
652,当
653,彙
654,形
655,彩
656,彫
657,彰
658,影
659,役
660,彼
661,往
662,征
663,径
664,待
665,律
666,後
667,徐
668,徒
669,従
670,得
671,御
672,復
673,循
674,微
675,徳
676,徴
677,徹
678,心
679,必
680,忌
681,忍
682,志
683,忘
684,忙
685,応
686,忠
687,快
688,念
689,怒
690,怖
691,思
692,怠
693,急
694,性
695,怨
696,怪
697,恋
698,恐
699,恒
700,恣
701,恥
702,恨
703,恩
704,恭
705,息
706,恵
707,悔
708,悟
709,悠
710,患
711,悦
712,悩
713,悪
714,悲
715,悼
716,情
717,惑
718,惜
719,惧
720,惨
721,惰
722,想
723,愁
724,愉
725,意
726,愚
727,愛
728,感
729,慄
730,慈
731,態
732,慌
733,慎
734,慕
735,慢
736,慣
737,慨
738,慮
739,慰
740,慶
741,憂
742,憎
743,憤
744,憧
745,憩
746,憬
747,憲
748,憶
749,憾
750,懇
751,懐
752,懲
753,懸
754,成
755,我
756,戒
757,戚
758,戦
759,戯
760,戴
761,戸
762,戻
763,房
764,所
765,扇
766,扉
767,手
768,才
769,打
770,払
771,扱
772,扶
773,批
774,承
775,技
776,抄
777,把
778,抑
779,投
780,抗
781,折
782,抜
783,択
784,披
785,抱
786,抵
787,抹
788,押
789,抽
790,担
791,拉
792,拍
793,拐
794,拒
795,拓
796,拘
797,拙
798,招
799,拝
800,拠
801,拡
802,括
803,拭
804,拳
805,拶
806,拷
807,拾
808,持
809,指
810,挑
811,挙
812,挟
813,挨
814,挫
815,振
816,挿
817,捉
818,捕
819,捗
820,捜
821,捨
822,据
823,捻
824,掃
825,授
826,掌
827,排
828,掘
829,掛
830,採
831,探
832,接
833,控
834,推
835,措
836,掲
837,描
838,提
839,揚
840,換
841,握
842,揮
843,援
844,揺
845,損
846,搬
847,搭
848,携
849,搾
850,摂
851,摘
852,摩
853,摯
854,撃
855,撤
856,撮
857,撲
858,擁
859,操
860,擦
861,擬
862,支
863,改
864,攻
865,放
866,政
867,故
868,敏
869,救
870,敗
871,教
872,敢
873,散
874,敬
875,数
876,整
877,敵
878,敷
879,文
880,斉
881,斎
882,斑
883,斗
884,料
885,斜
886,斤
887,斥
888,斬
889,断
890,新
891,方
892,施
893,旅
894,旋
895,族
896,旗
897,既
898,日
899,旦
900,旧
901,旨
902,早
903,旬
904,旺
905,昆
906,昇
907,明
908,易
909,昔
910,星
911,映
912,春
913,昧
914,昨
915,昭
916,是
917,昼
918,時
919,晩
920,普
921,景
922,晴
923,晶
924,暁
925,暇
926,暑
927,暖
928,暗
929,暦
930,暫
931,暮
932,暴
933,曇
934,曖
935,曜
936,曲
937,更
938,書
939,曹
940,曽
941,替
942,最
943,月
944,有
945,服
946,朕
947,朗
948,望
949,朝
950,期
951,木
952,未
953,末
954,本
955,札
956,朱
957,朴
958,机
959,朽
960,杉
961,材
962,村
963,束
964,条
965,来
966,杯
967,東
968,松
969,板
970,析
971,枕
972,林
973,枚
974,果
975,枝
976,枠
977,枢
978,枯
979,架
980,柄
981,某
982,染
983,柔
984,柱
985,柳
986,柵
987,査
988,柿
989,栃
990,栄
991,栓
992,校
993,株
994,核
995,根
996,格
997,栽
998,桁
999,桃
1000,案
1001,桑
1002,桜
1003,桟
1004,梅
1005,梗
1006,梨
1007,械
1008,棄
1009,棋
1010,棒
1011,棚
1012,棟
1013,森
1014,棺
1015,椅
1016,植
1017,椎
1018,検
1019,業
1020,極
1021,楷
1022,楼
1023,楽
1024,概
1025,構
1026,様
1027,槽
1028,標
1029,模
1030,権
1031,横
1032,樹
1033,橋
1034,機
1035,欄
1036,欠
1037,次
1038,欧
1039,欲
1040,欺
1041,款
1042,歌
1043,歓
1044,止
1045,正
1046,武
1047,歩
1048,歯
1049,歳
1050,歴
1051,死
1052,殉
1053,殊
1054,残
1055,殖
1056,殴
1057,段
1058,殺
1059,殻
1060,殿
1061,毀
1062,母
1063,毎
1064,毒
1065,比
1066,毛
1067,氏
1068,民
1069,気
1070,水
1071,氷
1072,永
1073,氾
1074,汁
1075,求
1076,汎
1077,汗
1078,汚
1079,江
1080,池
1081,汰
1082,決
1083,汽
1084,沃
1085,沈
1086,沖
1087,沙
1088,没
1089,沢
1090,河
1091,沸
1092,油
1093,治
1094,沼
1095,沿
1096,況
1097,泉
1098,泊
1099,泌
